1.000000000000000000e+00 2.443070206970177960e+00
1.006768659292722301e+00 2.430367013757845918e+00
1.013583133334065689e+00 2.417710709403555036e+00
1.020443732228454081e+00 2.405101206671065306e+00
1.027350768179302598e+00 2.392538412919792190e+00
1.034304555503224865e+00 2.380022233971668566e+00
1.041305410644336904e+00 2.367552578716890288e+00
1.048353652188656726e+00 2.355129360285884044e+00
1.055449600878602956e+00 2.342752493258847046e+00
1.062593579627590046e+00 2.330421890122482242e+00
1.069785913534723631e+00 2.318137460203699263e+00
1.077026929899593810e+00 2.305899110976672439e+00
1.084316958237171002e+00 2.293706749036992676e+00
1.091656330292799515e+00 2.281560279225634424e+00
1.099045380057295240e+00 2.269459603737027820e+00
1.106484443782143501e+00 2.257404624091821521e+00
1.113973859994802362e+00 2.245395245768653236e+00
1.121513969514106090e+00 2.233431381482930078e+00
1.129105115465775633e+00 2.221512949420771488e+00
1.136747643298033461e+00 2.209639867447095618e+00
1.144441900797322997e+00 2.197812048296210019e+00
1.152188238104135731e+00 2.186029399429964659e+00
1.159987007728944697e+00 2.174291826211351086e+00
1.167838564568246529e+00 2.162599234262504222e+00
1.175743265920710989e+00 2.150951529291110997e+00
1.183701471503440850e+00 2.139348616556514315e+00
1.191713543468341907e+00 2.127790402166044537e+00
1.199779846418602025e+00 2.116276794841688069e+00
1.207900747425284305e+00 2.104807705179248423e+00
1.216076616044030834e+00 2.093383042582322773e+00
1.224307824331879679e+00 2.082002713728964505e+00
1.232594746864196456e+00 2.070666624992391291e+00
1.240937760751719576e+00 2.059374686022199974e+00
1.249337245657721862e+00 2.048126809781779301e+00
1.257793583815287164e+00 2.036922908670693477e+00
1.266307160044705116e+00 2.025762891186806858e+00
1.274878361770982682e+00 2.014646662406235134e+00
1.283507579041474500e+00 2.003574126480319517e+00
1.292195204543633125e+00 1.992545187819894092e+00
1.300941633622878735e+00 1.981559751180774320e+00
1.309747264300589853e+00 1.970617723022966672e+00
1.318612497292215746e+00 1.959719013497372098e+00
1.327537736025512505e+00 1.948863535562316951e+00
1.336523386658901247e+00 1.938051200815341879e+00
1.345569858099950888e+00 1.927281916606665702e+00
1.354677562023986148e+00 1.916555587780489178e+00
1.363846912892822338e+00 1.905872120212983356e+00
1.373078327973625168e+00 1.895231421499196101e+00
1.382372227357899552e+00 1.884633399120025254e+00
1.391729033980606989e+00 1.874077959796011772e+00
1.401149173639411494e+00 1.863565010512631348e+00
1.410633075014056104e+00 1.853094458494799479e+00
1.420181169685871492e+00 1.842666210124075388e+00
1.429793892157415147e+00 1.832280171751921705e+00
1.439471679872244225e+00 1.821936252072067886e+00
1.449214973234822290e+00 1.811634361848473151e+00
1.459024215630560617e+00 1.801374410305377260e+00
1.468899853445995385e+00 1.791156303043664799e+00
1.478842336089101206e+00 1.780979944103487034e+00
1.488852116009742099e+00 1.770845238600711635e+00
1.498929648720260799e+00 1.760752092896036070e+00
1.509075392816208172e+00 1.750700414224972246e+00
1.519289809997212304e+00 1.740690111200500212e+00
1.529573365087988579e+00 1.730721092922084647e+00
1.539926526059491874e+00 1.720793266593962256e+00
1.550349764050214185e+00 1.710906537522942195e+00
1.560843553387622817e+00 1.701060811851021315e+00
1.571408371609745780e+00 1.691255997307162806e+00
1.582044699486903738e+00 1.681492000920688179e+00
1.592753021043588069e+00 1.671768728099473078e+00
1.603533823580486350e+00 1.662086084255925078e+00
1.614387597696659071e+00 1.652443975645645491e+00
1.625314837311864435e+00 1.642842309110449817e+00
1.636316039689035051e+00 1.633280992720034019e+00
1.647391705456906941e+00 1.623759935501363660e+00
1.658542338632801538e+00 1.614279044740107194e+00
1.669768446645562010e+00 1.604838224860938967e+00
1.681070540358644116e+00 1.595437380025775509e+00
1.692449134093364504e+00 1.586076416029908120e+00
1.703904745652305541e+00 1.576755239390932317e+00
1.715437896342878910e+00 1.567473756868698276e+00
1.727049111001048187e+00 1.558231875764902297e+00
1.738738918015213519e+00 1.549029503032709698e+00
1.750507849350255274e+00 1.539866545095755379e+00
1.762356440571743343e+00 1.530742909096965754e+00
1.774285230870308538e+00 1.521658502062783302e+00
1.786294763086178961e+00 1.512613228856681591e+00
1.798385583733883575e+00 1.503606993264382741e+00
1.810558243027121872e+00 1.494639700349430500e+00
1.822813294903802506e+00 1.485711256565585447e+00
1.835151297051251129e+00 1.476821569346252971e+00
1.847572810931588538e+00 1.467970546627725081e+00
1.860078401807282011e+00 1.459158095078940232e+00
1.872668638766866955e+00 1.450384119952164763e+00
1.885344094750846189e+00 1.441648526985866763e+00
1.898105346577760866e+00 1.432951222150471438e+00
1.910952974970440366e+00 1.424292110444468129e+00
1.923887564582429599e+00 1.415671096875966706e+00
1.936909704024593504e+00 1.407088087206425309e+00
1.950019985891903840e+00 1.398542987766007606e+00
1.963219006790405397e+00 1.390035705671220256e+00
1.976507367364366718e+00 1.381566147565052027e+00
1.989885672323611798e+00 1.373134218488737623e+00
2.003354530471040285e+00 1.364739823634521176e+00
2.016914554730330433e+00 1.356382869218442311e+00
2.030566362173833017e+00 1.348063261358569465e+00
2.044310574050650420e+00 1.339780905898469321e+00
2.058147815814908910e+00 1.331535708184661937e+00
2.072078717154220762e+00 1.323327573194780893e+00
2.086103912018339113e+00 1.315156406681717849e+00
2.100224038648006442e+00 1.307022114428534332e+00
