1.000000e-03 1.991811e+06
1.001420e-03 1.981667e+06
1.002843e-03 1.971560e+06
1.004267e-03 1.961461e+06
1.005693e-03 1.951328e+06
1.007122e-03 1.941118e+06
1.008552e-03 1.930795e+06
1.009985e-03 1.920342e+06
1.011419e-03 1.909766e+06
1.012856e-03 1.899098e+06
1.014294e-03 1.888380e+06
1.015735e-03 1.877655e+06
1.017178e-03 1.866961e+06
1.018623e-03 1.856317e+06
1.020069e-03 1.845731e+06
1.021518e-03 1.835194e+06
1.022969e-03 1.824690e+06
1.024422e-03 1.814201e+06
1.025877e-03 1.803713e+06
1.027334e-03 1.793226e+06
1.028793e-03 1.782752e+06
1.030255e-03 1.772314e+06
1.031718e-03 1.761940e+06
1.033183e-03 1.751654e+06
1.034651e-03 1.741469e+06
1.036120e-03 1.731390e+06
1.037592e-03 1.721420e+06
1.039066e-03 1.711564e+06
1.040541e-03 1.701837e+06
1.042019e-03 1.692255e+06
1.043499e-03 1.682831e+06
1.044981e-03 1.673564e+06
1.046466e-03 1.664443e+06
1.047952e-03 1.655442e+06
1.049440e-03 1.646540e+06
1.050931e-03 1.637725e+06
1.052424e-03 1.629000e+06
1.053918e-03 1.620384e+06
1.055415e-03 1.611894e+06
1.056914e-03 1.603538e+06
1.058416e-03 1.595308e+06
1.059919e-03 1.587184e+06
1.061424e-03 1.579148e+06
1.062932e-03 1.571182e+06
1.064442e-03 1.563273e+06
1.065954e-03 1.555406e+06
1.067468e-03 1.547565e+06
1.068984e-03 1.539744e+06
1.070502e-03 1.531946e+06
1.072022e-03 1.524179e+06
1.073545e-03 1.516451e+06
1.075070e-03 1.508762e+06
1.076597e-03 1.501104e+06
1.078126e-03 1.493459e+06
1.079657e-03 1.485806e+06
1.081191e-03 1.478113e+06
1.082726e-03 1.470350e+06
1.084264e-03 1.462486e+06
1.085804e-03 1.454502e+06
1.087346e-03 1.446393e+06
1.088891e-03 1.438173e+06
1.090437e-03 1.429871e+06
1.091986e-03 1.421533e+06
1.093537e-03 1.413207e+06
1.095090e-03 1.404940e+06
1.096646e-03 1.396769e+06
1.098203e-03 1.388719e+06
1.099763e-03 1.380804e+06
1.101325e-03 1.373026e+06
1.102890e-03 1.365369e+06
1.104456e-03 1.357803e+06
1.106025e-03 1.350289e+06
1.107596e-03 1.342791e+06
1.109169e-03 1.335282e+06
1.110744e-03 1.327743e+06
1.112322e-03 1.320166e+06
1.113902e-03 1.312552e+06
1.115484e-03 1.304918e+06
1.117068e-03 1.297298e+06
1.118655e-03 1.289746e+06
1.120244e-03 1.282310e+06
1.121835e-03 1.275030e+06
1.123428e-03 1.267918e+06
1.125024e-03 1.260965e+06
1.126622e-03 1.254137e+06
1.128222e-03 1.247393e+06
1.129824e-03 1.240697e+06
1.131429e-03 1.234032e+06
1.133036e-03 1.227396e+06
1.134645e-03 1.220802e+06
1.136257e-03 1.214263e+06
1.137871e-03 1.207781e+06
1.139487e-03 1.201351e+06
1.141105e-03 1.194960e+06
1.142726e-03 1.188596e+06
1.144349e-03 1.182255e+06
1.145975e-03 1.175936e+06
1.147602e-03 1.169631e+06
1.149232e-03 1.163333e+06
1.150865e-03 1.157033e+06
1.152499e-03 1.150727e+06
1.154136e-03 1.144419e+06
1.155775e-03 1.138117e+06
1.157417e-03 1.131830e+06
1.159061e-03 1.125565e+06
1.160707e-03 1.119329e+06
1.162356e-03 1.113129e+06
1.164007e-03 1.106976e+06
1.165660e-03 1.100877e+06
1.167316e-03 1.094829e+06
1.168974e-03 1.088816e+06
1.170634e-03 1.082820e+06
1.172297e-03 1.076823e+06
1.173962e-03 1.070819e+06
1.175629e-03 1.064818e+06
1.177299e-03 1.058838e+06
1.178971e-03 1.052906e+06
1.180645e-03 1.047043e+06
1.182322e-03 1.041263e+06
1.184002e-03 1.035566e+06
1.185683e-03 1.029946e+06
1.187367e-03 1.024390e+06
1.189054e-03 1.018881e+06
1.190743e-03 1.013402e+06
1.192434e-03 1.007943e+06
1.194128e-03 1.002505e+06
1.195824e-03 9.970987e+05
1.197522e-03 9.917336e+05
1.199223e-03 9.864123e+05
1.200926e-03 9.811312e+05
1.202632e-03 9.758870e+05
1.204340e-03 9.706800e+05
1.206051e-03 9.655099e+05
1.207764e-03 9.603702e+05
1.209479e-03 9.552475e+05
1.211197e-03 9.501279e+05
1.212917e-03 9.450021e+05
1.214640e-03 9.398687e+05
1.216365e-03 9.347324e+05
1.218093e-03 9.296022e+05
1.219823e-03 9.244889e+05
1.221556e-03 9.194003e+05
1.223291e-03 9.143363e+05
1.225028e-03 9.092867e+05
1.226768e-03 9.042362e+05
1.228511e-03 8.991739e+05
1.230255e-03 8.940998e+05
1.232003e-03 8.890235e+05
1.233753e-03 8.839560e+05
1.235505e-03 8.789043e+05
1.237260e-03 8.738693e+05
1.239017e-03 8.688518e+05
1.240777e-03 8.638573e+05
1.242539e-03 8.588960e+05
1.244304e-03 8.539774e+05
1.246071e-03 8.491050e+05
1.247841e-03 8.442763e+05
1.249614e-03 8.394877e+05
1.251389e-03 8.347393e+05
1.253166e-03 8.300361e+05
1.254946e-03 8.253875e+05
1.256728e-03 8.208003e+05
1.258513e-03 8.162714e+05
1.260301e-03 8.117885e+05
1.262091e-03 8.073394e+05
1.263883e-03 8.029230e+05
1.265679e-03 7.985498e+05
1.267476e-03 7.942345e+05
1.269276e-03 7.899871e+05
1.271079e-03 7.858083e+05
1.272885e-03 7.816877e+05
1.274693e-03 7.776074e+05
1.276503e-03 7.735499e+05
1.278316e-03 7.695052e+05
1.280132e-03 7.654729e+05
1.281950e-03 7.614584e+05
1.283771e-03 7.574676e+05
1.285594e-03 7.535047e+05
1.287420e-03 7.495707e+05
1.289249e-03 7.456598e+05
1.291080e-03 7.417567e+05
1.292914e-03 7.378410e+05
1.294750e-03 7.339001e+05
1.296589e-03 7.299364e+05
1.298431e-03 7.259630e+05
1.300275e-03 7.219933e+05
1.302122e-03 7.180342e+05
1.303971e-03 7.140854e+05
1.305823e-03 7.101420e+05
1.307678e-03 7.061969e+05
1.309535e-03 7.022440e+05
1.311395e-03 6.982791e+05
1.313258e-03 6.943006e+05
1.315123e-03 6.903132e+05
1.316991e-03 6.863298e+05
1.318861e-03 6.823652e+05
1.320735e-03 6.784280e+05
1.322611e-03 6.745183e+05
1.324489e-03 6.706339e+05
1.326370e-03 6.667755e+05
1.328254e-03 6.629449e+05
1.330141e-03 6.591421e+05
1.332030e-03 6.553651e+05
1.333922e-03 6.516151e+05
1.335817e-03 6.479005e+05
1.337714e-03 6.442336e+05
1.339614e-03 6.406225e+05
1.341517e-03 6.370663e+05
1.343422e-03 6.335575e+05
1.345330e-03 6.300870e+05
1.347241e-03 6.266491e+05
1.349154e-03 6.232432e+05
1.351071e-03 6.198739e+05
1.352990e-03 6.165467e+05
1.354911e-03 6.132616e+05
1.356836e-03 6.100116e+05
1.358763e-03 6.067879e+05
1.360693e-03 6.035868e+05
1.362626e-03 6.004134e+05
1.364561e-03 5.972758e+05
1.366499e-03 5.941766e+05
1.368440e-03 5.911081e+05
1.370384e-03 5.880552e+05
1.372330e-03 5.850042e+05
1.374279e-03 5.819483e+05
1.376231e-03 5.788869e+05
1.378186e-03 5.758218e+05
1.380143e-03 5.727533e+05
1.382104e-03 5.696776e+05
1.384067e-03 5.665881e+05
1.386032e-03 5.634811e+05
1.388001e-03 5.603589e+05
1.389973e-03 5.572300e+05
1.391947e-03 5.541013e+05
1.393924e-03 5.509763e+05
1.395904e-03 5.478561e+05
1.397886e-03 5.447420e+05
1.399872e-03 5.416342e+05
1.401860e-03 5.385307e+05
1.403851e-03 5.354296e+05
1.405845e-03 5.323313e+05
1.407842e-03 5.292381e+05
1.409841e-03 5.261510e+05
1.411844e-03 5.230699e+05
1.413849e-03 5.199957e+05
1.415857e-03 5.169343e+05
1.417868e-03 5.138968e+05
1.419882e-03 5.108963e+05
1.421899e-03 5.079412e+05
1.423918e-03 5.050275e+05
1.425941e-03 5.021422e+05
1.427966e-03 4.992757e+05
1.429994e-03 4.964299e+05
1.432025e-03 4.936138e+05
1.434059e-03 4.908336e+05
1.436096e-03 4.880891e+05
1.438136e-03 4.853782e+05
1.440179e-03 4.827003e+05
1.442224e-03 4.800535e+05
1.444273e-03 4.774305e+05
1.446324e-03 4.748197e+05
1.448378e-03 4.722146e+05
1.450435e-03 4.696195e+05
1.452496e-03 4.670443e+05
1.454559e-03 4.644981e+05
1.456624e-03 4.619855e+05
1.458693e-03 4.595042e+05
1.460765e-03 4.570443e+05
1.462840e-03 4.545930e+05
1.464918e-03 4.521435e+05
1.466998e-03 4.496987e+05
1.469082e-03 4.472678e+05
1.471169e-03 4.448589e+05
1.473258e-03 4.424753e+05
1.475351e-03 4.401159e+05
1.477446e-03 4.377757e+05
1.479545e-03 4.354492e+05
1.481646e-03 4.331341e+05
1.483751e-03 4.308305e+05
1.485858e-03 4.285393e+05
1.487968e-03 4.262641e+05
1.490082e-03 4.240127e+05
1.492198e-03 4.217944e+05
